country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,Satellite,Full treatment,Endline,,501020236,3,,Male,,,12,Somaligna,90,,,46,46,,52,90,,0,,,,,,,,46,,,,,52,,,,,4,80,,,,,,,,,,,,5,100,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,46,,0,,,,,,,,,b3a62af28e1a6d24e9ff9970f6f323ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,Satellite,Full treatment,Endline,,501020237,3,,Male,,,11,Somaligna,93,,,42,45,,52,93,,0,,,,,,,,42,,,,,52,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,45,,0,,,,,,,,,b3a62af28e1a6d24e9ff9970f6f323ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020301,2,,Male,,,9,Somaligna,84,,,34,33,,50,84,,0,,,,,,,,34,,,,,50,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,33,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020302,2,,Female,,,12,Somaligna,79,,,0,0,,0,79,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020303,2,,Female,,,10,Somaligna,76,,,32,27,,0,76,,0,,,,,,,,32,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020304,2,,Female,,,9,Somaligna,72,,,24,0,,0,72,,0,,,,,,,,24,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020305,2,,Male,,,10,Somaligna,97,,,49,49,,53,97,,0,,,,,,,,49,,,,,53,,,,,5,100,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,49,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020306,2,,Male,,,14,Somaligna,60,,,40,27,,26,60,,0,,,,,,,,40,,,,,26,,,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020307,2,,Female,,,10,Somaligna,47,,,0,0,,0,47,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020308,2,,Male,,,9,Somaligna,79,,,50,49,,55,79,,0,,,,,,,,50,,,,,55,,,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,49,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020309,2,,Female,,,10,Somaligna,49,,,12,10,,26,49,,0,,,,,,,,12,,,,,26,,,,,2,40,,,,,,,,,,,,2,40,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020310,2,,Male,,,11,Somaligna,99,,,42,0,,51,99,,0,,,,,,,,42,,,,,51,,,,,4,80,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020311,2,,Female,,,8,Somaligna,70,,,12,25,,0,70,,0,,,,,,,,12,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020312,2,,Male,,,10,Somaligna,79,,,45,45,,55,79,,0,,,,,,,,45,,,,,55,,,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,45,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020313,2,,Female,,,8,Somaligna,30,,,1,3,,0,30,,0,,,,,,,,1,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020314,2,,Male,,,12,Somaligna,50,,,25,38,,37,50,,0,,,,,,,,25,,,,,37,,,,,3,60,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,38,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020315,2,,Female,,,10,Somaligna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020316,2,,Male,,,8,Somaligna,77,,,14,20,,27,77,,0,,,,,,,,14,,,,,27,,,,,2,40,,,,,,,,,,,,2,40,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020317,2,,Female,,,10,Somaligna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601010138,3,,Female,,,10,Amharic,89,,,46,27,,43,89,,0,,,,,,,,46,,0,,,43,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,5a9b3f02ce03bd4c5b5617e5f2d5599b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601010139,3,,Female,,,9,Amharic,101.6949158,,,51.42856979,33,,59,100,,1,,,,,,,,42,,11,,,59,,0,,,2,40,,,,,,,,,,,,1,20,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,33,,0,,,,,,,,,5a9b3f02ce03bd4c5b5617e5f2d5599b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601010140,3,,Female,,,12,Amharic,105.8181839,,,52.22222137,29,,51,97,,5,,,,,,,,47,,6,,,51,,0,,,3,60,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,5a9b3f02ce03bd4c5b5617e5f2d5599b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020101,2,,Male,,,9,Amharic,52,,,32,21,,30,52,,0,,,,,,,,32,,,,,30,,,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020102,2,,Male,,,10,Amharic,54,,,20,12,,34,54,,0,,,,,,,,20,,,,,34,,,,,3,60,,,,,,,,,,,,0,0,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020103,2,,Male,,,10,Amharic,21,,,1,0,,2,21,,0,,,,,,,,1,,,,,2,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020104,2,,Male,,,11,Amharic,18,,,15,0,,6,18,,0,,,,,,,,15,,,,,6,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020105,2,,Male,,,9,Amharic,21,,,3,0,,4,21,,0,,,,,,,,3,,,,,4,,,,,1,20,,,,,,,,,,,,1,20,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020106,2,,Male,,,8,Amharic,28,,,9,0,,5,28,,0,,,,,,,,9,,,,,5,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020107,2,,Male,,,8,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020108,2,,Male,,,11,Amharic,112.07547,,,49,36,,61.0169487,99,,7,,,,,,,,49,,,,,60,,1,,,2,40,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,36,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020109,2,,Male,,,10,Amharic,51,,,25,13,,16,51,,0,,,,,,,,25,,,,,16,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,13,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020110,2,,Male,,,8,Amharic,68,,,26,24,,29,68,,0,,,,,,,,26,,,,,29,,,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020111,2,,Female,,,9,Amharic,17,,,5,0,,4,17,,0,,,,,,,,5,,,,,4,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020112,2,,Female,,,8,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020113,2,,Female,,,10,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020114,2,,Female,,,8,Amharic,17,,,0,0,,1,17,,0,,,,,,,,0,,,,,1,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020115,2,,Female,,,8,Amharic,80,,,47,28,,53,80,,0,,,,,,,,47,,,,,53,,,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,28,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020116,2,,Female,,,12,Amharic,86,,,42,26,,39,86,,0,,,,,,,,42,,,,,39,,,,,1,20,,,,,,,,,,,,0,0,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,26,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020117,2,,Female,,,10,Amharic,8,,,0,0,,0,8,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020118,2,,Female,,,10,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020119,2,,Female,,,8,Amharic,42,,,18,0,,0,42,,0,,,,,,,,18,,,,,0,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020120,2,,Female,,,8,Amharic,10,,,0,0,,1,10,,0,,,,,,,,0,,,,,1,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020121,3,,Male,,,9,Amharic,20,,,22,0,,11,20,,0,,,,,,,,22,,,,,11,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020122,3,,Male,,,11,Amharic,32,,,25,0,,11,32,,0,,,,,,,,25,,,,,11,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020123,3,,Male,,,10,Amharic,41,,,73.33333588,24,,52,41,,0,,,,,,,,44,,24,,,52,,,,,4,80,,,,,,,,,,,,4,80,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020124,3,,Male,,,10,Amharic,45,,,36,0,,15,45,,0,,,,,,,,36,,0,,,15,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020125,3,,Male,,,10,Amharic,43,,,41.73913193,0,,23,43,,0,,,,,,,,32,,14,,,23,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020126,3,,Male,,,9,Amharic,71,,,34,21,,31,71,,0,,,,,,,,34,,0,,,31,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020127,3,,Male,,,9,Amharic,79,,,45,30,,58.9830513,79,,0,,,,,,,,42,,4,,,58,,1,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020128,3,,Male,,,13,Amharic,5,,,17,1,,20,5,,0,,,,,,,,17,,0,,,20,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020129,3,,Male,,,12,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020130,3,,Male,,,11,Amharic,93,,,54.44444275,51.57894897,,61.0169487,93,,0,,,,,,,,49,,6,,,60,,1,,,4,80,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,49,,3,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020131,3,,Female,,,10,Amharic,56,,,50.6896553,27,,42,56,,0,,,,,,,,49,,2,,,42,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020132,3,,Female,,,10,Amharic,75,,,41,20,,43,75,,0,,,,,,,,41,,0,,,43,,0,,,3,60,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020133,3,,Female,,,10,Amharic,93,,,42,31,,62.06896591,93,,0,,,,,,,,42,,0,,,60,,2,,,3,60,,,,,,,,,,,,2,40,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,31,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020134,3,,Female,,,10,Amharic,0,,,0,0,,1,0,,0,,,,,,,,0,,,,,1,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
